10              	 10         	 radiant         	          1 	  english
10              	 10         	 due             	          1 	  english
10              	 10         	 popular         	          1 	  english
10              	 10         	 furnac          	          1 	  english
11              	 11         	 old             	          1 	  english
11              	 11         	 beauti          	          1 	  english
11              	 11         	 farmhous        	          1 	  english
11              	 11         	 modern          	          1 	  english
11              	 11         	 crown           	          1 	  english
11              	 11         	 period          	          1 	  english
11              	 11         	 one             	          1 	  english
11              	 11         	 newer           	          1 	  english
11              	 11         	 mold            	          1 	  english
11              	 11         	 remodel         	          1 	  english
11              	 11         	 hous            	          1 	  english
11              	 11         	 guest           	          1 	  english
11              	 11         	 floor           	          1 	  english
11              	 11         	 paver           	          1 	  english
11              	 11         	 oak             	          1 	  english
11              	 11         	 system          	          1 	  english
11              	 11         	 lincresta       	          1 	  english
11              	 11         	 live            	          1 	  english
11              	 11         	 window          	          1 	  english
11              	 11         	 furnac          	          1 	  english
11              	 11         	 electr          	          1 	  english
11              	 11         	 tile            	          2 	  english
11              	 11         	 tie             	          1 	  english
11              	 11         	 brick           	          1 	  english
11              	 11         	 circa           	          1 	  english
11              	 11         	 stun            	          1 	  english
11              	 11         	 inlaid          	          1 	  english
11              	 11         	 graciou         	          1 	  english
11              	 11         	 door            	          1 	  english
11              	 11         	 garden          	          1 	  english
11              	 11         	 power           	          1 	  english
11              	 11         	 french          	          1 	  english
11              	 11         	 ceil            	          1 	  english
11              	 11         	 courtyard       	          1 	  english
11              	 11         	 grid            	          1 	  english
11              	 11         	 solar           	          1 	  english
11              	 11         	 dovecot         	          1 	  english
11              	 11         	 foot            	          1 	  english
11              	 11         	 world           	          1 	  english
11              	 11         	 tub             	          1 	  english
11              	 11         	 detach          	          1 	  english
11              	 11         	 day             	          1 	  english
11              	 11         	 kind            	          1 	  english
11              	 11         	 conveni         	          1 	  english
11              	 11         	 dormer          	          1 	  english
11              	 11         	 portico         	          1 	  english
11              	 11         	 properti        	          1 	  english
11              	 11         	 roof            	          1 	  english
11              	 11         	 subway          	          1 	  english
11              	 11         	 rose            	          1 	  english
11              	 11         	 claw            	          1 	  english
11              	 11         	 hexagon         	          1 	  english
11              	 11         	 charm           	          1 	  english
12              	 12         	 yard            	          1 	  english
12              	 12         	 left            	          1 	  english
12              	 12         	 park            	          2 	  english
12              	 12         	 back            	          2 	  english
12              	 12         	 repo            	          1 	  english
12              	 12         	 busi            	          1 	  english
12              	 12         	 privac          	          1 	  english
12              	 12         	 lot             	          2 	  english
12              	 12         	 home            	          2 	  english
12              	 12         	 condit          	          1 	  english
12              	 12         	 energi          	          1 	  english
12              	 12         	 save            	          1 	  english
12              	 12         	 bank            	          1 	  english
12              	 12         	 nice            	          1 	  english
13              	 13         	 own             	          1 	  english
13              	 13         	 nice            	          1 	  english
13              	 13         	 distress        	          1 	  english
13              	 13         	 carpet          	          1 	  english
13              	 13         	 car             	          1 	  english
13              	 13         	 counter         	          1 	  english
13              	 13         	 new             	          1 	  english
13              	 13         	 bath            	          1 	  english
13              	 13         	 four            	          1 	  english
13              	 13         	 squar           	          1 	  english
13              	 13         	 foreclosur      	          1 	  english
13              	 13         	 garag           	          1 	  english
13              	 13         	 bedroom         	          1 	  english
13              	 13         	 foot            	          1 	  english
13              	 13         	 home            	          2 	  english
13              	 13         	 prodigi         	          1 	  english
13              	 13         	 properti        	          1 	  english
13              	 13         	 granit          	          1 	  english
13              	 13         	 bank            	          1 	  english
13              	 13         	 built           	          1 	  english
14              	 14         	 monterey        	          1 	  english
14              	 14         	 arboretum       	          1 	  english
14              	 14         	 ground          	          1 	  english
14              	 14         	 site            	          1 	  english
14              	 14         	 restrict        	          2 	  english
14              	 14         	 year            	          1 	  english
14              	 14         	 home            	          1 	  english
14              	 14         	 border          	          1 	  english
14              	 14         	 belt            	          1 	  english
14              	 14         	 develop         	          1 	  english
14              	 14         	 leas            	          1 	  english
14              	 14         	 univers         	          2 	  english
14              	 14         	 sixti           	          1 	  english
14              	 14         	 ucsc            	          2 	  english
14              	 14         	 condit          	          1 	  english
14              	 14         	 staff           	          1 	  english
14              	 14         	 perman          	          1 	  english
14              	 14         	 faculti         	          1 	  english
14              	 14         	 farm            	          1 	  english
14              	 14         	 situat          	          1 	  english
14              	 14         	 sweep           	          1 	  english
14              	 14         	 cruz            	          1 	  english
14              	 14         	 california      	          2 	  english
14              	 14         	 santa           	          1 	  english
14              	 14         	 new             	          1 	  english
14              	 14         	 input           	          1 	  english
14              	 14         	 ml              	          1 	  english
14              	 14         	 properti        	          1 	  english
14              	 14         	 bay             	          1 	  english
14              	 14         	 coven           	          1 	  english
14              	 14         	 record          	          2 	  english
14              	 14         	 green           	          1 	  english
14              	 14         	 statist         	          1 	  english
14              	 14         	 purpos          	          1 	  english
14              	 14         	 view            	          1 	  english
